sample_size,m_sim,regret_adaptive,winner,regret_5,regret_10,regret_15
400,31,0.01236637332925214,6,0.01566092235486176,0.020022087031935504,0.05219466763595554
400,32,0.025059914804611783,6,0.01566092235486176,0.015932560453015,0.05175970819304154
400,33,0.01842694878073667,6,0.025919421487603317,0.06345808846036119,0.07937884016937047
400,34,0.01842694878073667,6,0.01566092235486176,0.017814531680440768,0.04374856264666871
400,35,0.03617792062034486,5,0.03617792062034486,0.04963160901948779,0.06620873635343331
400,36,0.03187481124375065,10,0.01566092235486176,0.03187481124375065,0.06240267319661259
400,37,0.01566092235486176,5,0.01566092235486176,0.019954662789511274,0.033233758034894395
400,38,0.034737382665034164,8,0.02591942148760333,0.044303027752270185,0.07472822671156004
400,39,0.01566092235486176,5,0.01566092235486176,0.026392248239975533,0.051046860014284254
400,40,0.025632305377002326,6,0.05153120089786756,0.05627863483318031,0.07175424318947046
400,41,0.02591942148760333,5,0.02591942148760333,0.03091153708805225,0.05900880649933679
400,42,0.02305111850831547,9,0.01566092235486176,0.024198171104989313,0.06836607489031732
400,43,0.01566092235486176,5,0.01566092235486176,0.024706239159269464,0.06285853866952353
400,44,0.024704887256402408,7,0.01566092235486176,0.025638075196408525,0.07271722145699419
400,45,0.01236637332925214,6,0.03617792062034486,0.03236525864707683,0.07083696434037343
400,46,0.021886350882563035,6,0.02591942148760333,0.011934817875726964,0.06600344862769104
400,47,0.01582577543107848,6,0.025919421487603303,0.03077103356800326,0.06151889220487706
400,48,0.016930559381695756,6,0.01566092235486176,0.04685378787878787,0.06611224747474748
400,49,0.03101420263238447,5,0.03101420263238447,0.06505925670849913,0.08081766273849608
400,50,0.01236637332925214,6,0.025919421487603317,0.02482912202836446,0.06586220283644525
400,51,0.01566092235486176,5,0.01566092235486176,0.03756944444444443,0.06712787725742271
400,52,0.01566092235486176,5,0.01566092235486176,0.04338213957759414,0.06647569763289463
400,53,0.037753456279971426,6,0.04643641975308642,0.048153527701254986,0.08413189980614222
400,54,0.03133681257014591,8,0.025919421487603303,0.030623790939700024,0.06546215692276298
400,55,0.04127270176512601,5,0.04127270176512601,0.04815352770125496,0.08274009284766859
400,56,0.04164378379757168,7,0.01566092235486176,0.04288662636465666,0.06432079124579124
400,57,0.016308680236710546,9,0.01566092235486176,0.02685799663299665,0.048054776298336904
400,58,0.038980680542801766,7,0.01566092235486176,0.04891391439649018,0.06570071038669523
400,59,0.03767756606468729,6,0.025919421487603317,0.051887883889399036,0.05873889271502908
400,60,0.01566092235486176,5,0.01566092235486176,0.030708649627589027,0.06239996556473829
400,61,0.035467505866748295,8,0.01566092235486176,0.03560242832364045,0.0807219072033466
400,62,0.02188635088256302,6,0.01566092235486176,0.03702505101520252,0.06860555938169575
400,63,0.03551740893786347,7,0.03617792062034486,0.03791938832772167,0.06966656463626161
400,64,0.03639183884297523,6,0.01566092235486176,0.022768809305172957,0.07277540046933986
400,65,0.025059914804611783,6,0.046436419753086405,0.038742158963371076,0.0642033351188654
400,66,0.01582577543107848,6,0.01566092235486176,0.030421089684726052,0.05597973293541475
400,67,0.021886350882563035,6,0.01566092235486176,0.0364231609019488,0.05711429701050916
400,68,0.02645053693500664,6,0.01566092235486176,0.030911537088052235,0.06035920824405672
400,69,0.0296241008570554,6,0.03101420263238444,0.04349373533312928,0.08429600423426181
400,70,0.03307558412406897,8,0.025919421487603317,0.042077851749821454,0.06737799459238854
400,71,0.01566092235486176,5,0.01566092235486176,0.042887144168962374,0.06898513672074277
400,72,0.019947877767574757,9,0.025919421487603303,0.01864818385878994,0.07597047877767574
400,73,0.01582577543107848,6,0.025919421487603303,0.014804423018059384,0.04093657024793387
400,74,0.03347279869401082,8,0.025919421487603317,0.04082683144577083,0.0719981634527089
400,75,0.01724837261503928,8,0.01566092235486176,0.03572531119273542,0.07424567391082543
400,76,0.025919421487603303,5,0.025919421487603303,0.027925788184879077,0.06721119018467503
400,77,0.02591942148760333,5,0.02591942148760333,0.03646152433425162,0.05436268748086931
400,78,0.01582577543107848,6,0.01566092235486176,0.023381953372104913,0.0737699699010305
400,79,0.034793135904499534,10,0.025919421487603317,0.034793135904499534,0.06784027777777779
400,80,0.028115822365064783,8,0.01566092235486176,0.048920617794102644,0.07262560453014999
400,81,0.024440437200285686,6,0.01566092235486176,0.023560481073359868,0.06747589276604427
400,82,0.01566092235486176,5,0.01566092235486176,0.03181261350882564,0.0627058731251913
400,83,0.05679256070809101,8,0.01566092235486176,0.048356228956228944,0.08131555836139169
400,84,0.025919421487603317,5,0.025919421487603317,0.026889434751555974,0.07408144066931945
400,85,0.020332445668809304,9,0.02591942148760333,0.025031823283338445,0.07411929394959697
400,86,0.022991134833180285,6,0.01566092235486176,0.01657025048464443,0.05023298770533617
400,87,0.01566092235486176,5,0.01566092235486176,0.024191431996735027,0.054492954800530555
400,88,0.01566092235486176,5,0.01566092235486176,0.019145370370370368,0.07074259131721253
400,89,0.02591942148760333,5,0.02591942148760333,0.04492995357616571,0.06973095985103561
400,90,0.02591942148760333,5,0.02591942148760333,0.03657074278134888,0.07173280149984695
400,91,0.036742283950617294,7,0.025919421487603317,0.052476854402611975,0.07592471941638607
400,92,0.01842694878073667,6,0.01566092235486176,0.025792396184062857,0.06875020916233036
400,93,0.017735098459340903,7,0.025919421487603317,0.04337759157228853,0.07904582313029283
400,94,0.01566092235486176,5,0.01566092235486176,0.04220751198857259,0.07098723217018672
400,95,0.02591942148760333,5,0.02591942148760333,0.05082009233751658,0.06903865932047751
400,96,0.01566092235486176,5,0.01566092235486176,0.02242560453014998,0.07013259488827671
400,97,0.01566092235486176,5,0.01566092235486176,0.021935157126823812,0.05481764870931538
400,98,0.023644344964799502,8,0.03101420263238444,0.02866200132639528,0.06494692888480767
400,99,0.024048250178553207,7,0.01566092235486176,0.024019829609223553,0.06723730359147026
400,100,0.025919421487603317,5,0.025919421487603317,0.0356698525660647,0.06340689598000204
400,101,0.02644880369350064,9,0.01566092235486176,0.034216131007040115,0.05350511682481379
400,102,0.01566092235486176,5,0.01566092235486176,0.033111980920314255,0.06026108432812978
400,103,0.025632305377002326,6,0.025919421487603317,0.03538210641771247,0.07077712605856543
400,104,0.04245268977655341,7,0.01566092235486176,0.031751928374655625,0.06677484057749208
400,105,0.01566092235486176,5,0.01566092235486176,0.018396423834302636,0.05363191128456278
400,106,0.01236637332925214,6,0.025919421487603317,0.026416421793694536,0.07081169268441995
400,107,0.025919421487603317,5,0.025919421487603317,0.018298239975512706,0.044816454953576154
400,108,0.025061771757983894,7,0.01566092235486176,0.025056183042546656,0.04407967299255176
400,109,0.01792994082236507,8,0.025919421487603317,0.022137858381797784,0.05888254514845423
400,110,0.04366225130088769,6,0.02591942148760333,0.048331869197020705,0.07457058208346087
400,111,0.04396205106621774,9,0.02591942148760333,0.03665074737271709,0.07152788618508316
400,112,0.04731729797979797,9,0.025919421487603317,0.04033638404244465,0.07016481609019488
400,113,0.01582577543107848,6,0.01566092235486176,0.019089911743699617,0.06320884986225896
400,114,0.01899933935312724,6,0.01566092235486176,0.0347580119375574,0.07358368278747066
400,115,0.029878433323130296,9,0.061678782777267634,0.052329611774308754,0.07864853713906744
400,116,0.01566092235486176,5,0.01566092235486176,0.03998644015916744,0.06460401362105908
400,117,0.03142881466176922,7,0.01566092235486176,0.03550498928680747,0.07683749489847974
400,118,0.01566092235486176,5,0.01566092235486176,0.03284896694214877,0.051222033465972844
400,119,0.03767756606468729,6,0.02591942148760333,0.05360499183756759,0.07245569967350271
400,120,0.020389961483522095,6,0.04127270176512603,0.05262357922660954,0.06024111442709926
400,121,0.03101420263238444,5,0.03101420263238444,0.042389957657381905,0.06285087363534334
400,122,0.025919421487603303,5,0.025919421487603303,0.020831379451076437,0.06790381593714925
400,123,0.01566092235486176,5,0.01566092235486176,0.02034093204775024,0.06269155825936129
400,124,0.05142028364452608,5,0.05142028364452608,0.04801302418120601,0.07852939878583817
400,125,0.01236637332925214,6,0.01566092235486176,0.02723937863483318,0.05056647918579736
400,126,0.01842694878073667,6,0.01566092235486176,0.03375644322007959,0.04702214825017857
400,127,0.026505276247321713,8,0.01566092235486176,0.030077884909703104,0.06457954800530558
400,128,0.027022927507397196,6,0.03101420263238444,0.031100760126517704,0.0666567059483726
400,129,0.043031032547699216,9,0.025919421487603317,0.04957615039281707,0.06416746505458626
